ID,Match_name,Date_Time,Prediction_1,Prediction_X,Prediction_2,Average_1,Average_X,Average_2,Final_Result,Value_1,Value_X,Value_2,Probability_1,Probability_X,Probability_2,Edge_1,Edge_X,Edge_2
29,Manchester United - FC Zorya Lugansk,"09/29/2016, 19:05",73.0,15.0,12.0,1.21,8.36,31.0,1:0,0.88,1.25,3.72,82.4,11.9,3.21,-9.4,3.05,8.78
30,Fenerbahce - Feyenoord Rotterdam,"09/29/2016, 19:05",48.0,30.0,22.0,2.08,3.82,4.22,1:0,0.99,1.14,0.92,48.0,26.1,23.6,-0.0,3.84,-1.6
31,Zenit St. Petersburg - AZ Alkmaar,"09/29/2016, 19:05",64.0,16.0,19.0,1.38,5.99,10.9,5:0,0.88,0.95,2.08,72.1,16.6,9.12,-8.1,-0.6,9.87
32,AS Saint-Étienne - RSC Anderlecht,"09/29/2016, 19:05",46.0,31.0,23.0,2.53,3.50,3.32,1:1,1.16,1.08,0.76,39.3,28.5,30.1,6.62,2.45,-7.1
33,Dundalk FC - Maccabi Tel Aviv,"09/29/2016, 19:05",20.0,24.0,57.0,5.02,3.84,1.91,1:0,1.00,0.92,1.09,19.8,25.9,52.2,0.11,-1.9,4.75
34,AS Roma - AFC Astra Giurgiu,"09/29/2016, 19:05",68.0,18.0,14.0,1.20,9.00,25.1,4:0,0.81,1.62,3.51,83.2,11.1,3.98,-15.,6.89,10.0
35,FK Austria Wien - Viktoria Pilsen,"09/29/2016, 19:05",33.0,40.0,27.0,2.97,3.63,2.71,0:0,0.98,1.45,0.73,33.6,27.4,36.8,-0.6,12.5,-9.8
36,KRC Genk - US Sassuolo Calcio,"09/29/2016, 19:05",26.0,37.0,37.0,2.91,3.56,2.79,3:1,0.75,1.31,1.03,34.3,28.0,35.7,-8.3,8.94,1.24
37,Athletic Bilbao - SK Rapid Wien,"09/29/2016, 19:05",66.0,20.0,14.0,1.48,5.12,9.18,1:0,0.97,1.02,1.28,67.4,19.5,10.8,-1.4,0.47,3.11
38,Olympiacos Piraeus - Apoel Nicosia FC,"09/29/2016, 19:05",56.0,19.0,25.0,1.64,4.23,7.25,0:1,0.92,0.80,1.81,60.6,23.5,13.7,-4.6,-4.5,11.2
39,Ponte Preta SP - Flamengo RJ,"09/29/2016, 21:00",35.0,37.0,28.0,3.05,3.81,2.27,0:0,1.06,1.41,0.63,32.7,26.2,43.9,2.28,10.7,-15.
