ID,Match_name,Date_Time,Prediction_1,Prediction_X,Prediction_2,Average_1,Average_X,Average_2,Final_Result,Value_1,Value_X,Value_2,Probability_1,Probability_X,Probability_2,Edge_1,Edge_X,Edge_2
17,Erebuni - Banants Yerevan FC 2,"09/12/2016, 13:00",33.0,15.0,51.0,11.4,8.30,1.20,0:4,3.79,1.24,0.61,8.69,12.0,83.2,24.3,2.96,-32.
18,Pyunik Yerevan FC 2 - FC Alashkert 2,"09/12/2016, 13:00",53.0,23.0,24.0,2.37,4.12,2.65,5:0,1.26,0.94,0.63,42.0,24.2,37.6,10.9,-1.2,-13.
19,Ceske Budejovice - FK Fotbal Trinec,"09/12/2016, 13:00",52.0,13.0,34.0,1.62,5.13,4.37,1:1,0.84,0.66,1.48,61.5,19.4,22.8,-9.5,-6.4,11.1
20,FC Viitorul Constanta - CS Concordia Chiajna,"09/12/2016, 15:00",53.0,29.0,19.0,1.54,4.22,6.83,2:1,0.82,1.22,1.29,64.5,23.6,14.6,-11.,5.33,4.36
21,Rakvere JK Tarvas - Paide Linnameeskond,"09/12/2016, 15:00",16.0,8.0,76.0,22.1,9.00,1.12,0:1,3.54,0.72,0.85,4.51,11.1,88.7,11.4,-3.1,-12.
22,Rovaniemi Palloseura - Seinajoen JK,"09/12/2016, 15:30",41.0,31.0,28.0,3.04,3.30,2.64,1:1,1.24,1.02,0.74,32.8,30.2,37.8,8.15,0.77,-9.8
23,IFK Mariehamn - PS Kemi Kings,"09/12/2016, 15:30",63.0,20.0,17.0,1.63,3.92,6.93,1:0,1.03,0.78,1.17,61.1,25.4,14.4,1.89,-5.4,2.57
24,HJK Helsinki - FC Lahti,"09/12/2016, 15:30",67.0,21.0,13.0,1.47,4.77,8.33,1:4,0.98,1.00,1.08,67.9,20.9,11.9,-0.9,0.07,1.00
25,FC Inter Turku - Hifk,"09/12/2016, 15:30",34.0,38.0,28.0,2.59,3.38,3.04,0:0,0.88,1.28,0.85,38.4,29.5,32.8,-4.4,8.42,-4.8
26,PK 35 - FC Ilves,"09/12/2016, 15:30",35.0,16.0,49.0,11.6,5.16,1.36,1:3,4.08,0.82,0.66,8.57,19.3,73.3,26.4,-3.3,-24.
27,Vaasa PS - Kuopio PS,"09/12/2016, 15:30",40.0,41.0,19.0,2.44,3.17,3.49,1:1,0.97,1.30,0.66,40.8,31.4,28.6,-0.8,9.51,-9.6
28,Slask Wroclaw - Ruch Chorzow,"09/12/2016, 16:00",65.0,21.0,13.0,1.83,3.83,5.44,1:2,1.19,0.80,0.70,54.4,26.0,18.3,10.5,-5.0,-5.3
29,AEL Limassol - Ethnikos Achnas FC,"09/12/2016, 16:00",66.0,21.0,13.0,1.49,4.41,6.89,0:0,0.98,0.92,0.89,66.9,22.6,14.5,-0.9,-1.6,-1.5
30,Hapoel Ironi Rishon Lezion - Hapoel Afula,"09/12/2016, 16:00",37.0,32.0,31.0,2.11,3.47,3.58,3:0,0.78,1.11,1.11,47.2,28.7,27.8,-10.,3.25,3.13
31,FC Rubin Kazan - FC Ural Yekaterinburg,"09/12/2016, 16:30",67.0,22.0,11.0,1.76,3.50,6.24,3:1,1.18,0.77,0.68,56.5,28.5,16.0,10.4,-6.5,-5.0
32,Larissa - Iraklis 1908,"09/12/2016, 16:30",58.0,25.0,17.0,1.73,3.52,6.70,2:2,1.00,0.88,1.13,57.6,28.3,14.9,0.39,-3.3,2.07
33,Austria Lustenau - WSG Wattens,"09/12/2016, 16:30",66.0,19.0,15.0,1.58,4.57,6.30,4:0,1.04,0.86,0.94,63.2,21.8,15.8,2.77,-2.8,-0.8
34,Maccabi Shaaraim - Maccabi Netanya,"09/12/2016, 16:45",18.0,32.0,50.0,3.68,3.51,2.07,1:2,0.66,1.12,1.03,27.1,28.4,48.2,-9.1,3.55,1.71
35,AGF Aarhus - FC Nordsjalland,"09/12/2016, 17:00",50.0,17.0,33.0,1.91,3.91,4.28,3:1,0.95,0.66,1.41,52.2,25.5,23.3,-2.2,-8.5,9.68
36,Hammarby IF - Örebro SK,"09/12/2016, 17:00",57.0,22.0,21.0,1.81,4.23,4.67,1:1,1.03,0.93,0.98,55.1,23.5,21.3,1.86,-1.5,-0.3
37,Gefle IF - BK Häcken,"09/12/2016, 17:00",29.0,20.0,52.0,4.58,4.18,1.84,2:2,1.32,0.83,0.96,21.8,23.8,54.1,7.18,-3.8,-2.1
38,Malmö FF - IFK Göteborg,"09/12/2016, 17:00",59.0,24.0,17.0,1.89,3.74,4.88,3:1,1.11,0.89,0.83,52.8,26.6,20.4,6.13,-2.6,-3.4
39,Örgryte IS - IFK Värnamo,"09/12/2016, 17:00",45.0,31.0,23.0,2.00,3.77,4.07,2:2,0.90,1.16,0.93,49.9,26.4,24.5,-4.9,4.50,-1.5
40,Hödd - Fredrikstad FK,"09/12/2016, 17:00",32.0,46.0,23.0,2.51,3.69,2.92,2:2,0.80,1.70,0.67,39.7,27.0,34.1,-7.7,18.9,-11.
41,Gorna Oryahovitsa - Beroe Stara Zagora,"09/12/2016, 17:00",21.0,34.0,44.0,3.62,3.44,2.16,0:1,0.76,1.17,0.95,27.5,29.0,46.2,-6.5,4.94,-2.2
42,Västeras SK - IF Brommapojkarna,"09/12/2016, 17:00",22.0,21.0,56.0,3.81,3.89,1.91,1:1,0.83,0.81,1.07,26.2,25.6,52.2,-4.2,-4.6,3.75
43,FCM Targu Mures - Dinamo Bucharest,"09/12/2016, 17:30",16.0,19.0,65.0,5.25,4.19,1.65,2:1,0.84,0.79,1.07,19.0,23.8,60.2,-3.0,-4.8,4.70
44,Maccabi Petach Tikva - Hapoel Tel Aviv,"09/12/2016, 17:30",20.0,44.0,36.0,3.26,3.17,2.44,2:0,0.65,1.39,0.88,30.6,31.4,40.8,-10.,12.5,-4.8
45,Roa - As,"09/12/2016, 17:30",22.0,32.0,47.0,6.73,8.07,1.29,1:3,1.48,2.58,0.61,14.8,12.3,77.0,7.14,19.6,-30.
46,Jeunesse Esch - US Rumelange,"09/12/2016, 17:30",63.0,15.0,22.0,1.52,4.48,6.24,3:0,0.96,0.67,1.37,65.4,22.3,16.0,-2.4,-7.3,5.98
47,Progres Niedercorn - UN Kaerjeng 97,"09/12/2016, 17:30",72.0,14.0,14.0,1.59,4.77,4.92,0:2,1.14,0.66,0.68,62.7,20.9,20.3,9.21,-6.9,-6.3
48,St. Truidense VV - KAA Gent,"09/12/2016, 17:30",55.0,15.0,30.0,2.17,4.32,2.71,1:3,1.19,0.64,0.81,46.0,23.1,36.8,8.98,-8.1,-6.8
49,R. Mouscron-Peruwelz - KVC Westerlo,"09/12/2016, 17:30",65.0,16.0,19.0,1.90,4.14,3.40,0:0,1.23,0.66,0.64,52.5,24.1,29.3,12.4,-8.1,-10.
50,RSC Anderlecht - Zulte Waregem,"09/12/2016, 17:30",71.0,15.0,14.0,1.60,4.39,4.83,5:1,1.13,0.65,0.67,62.3,22.7,20.6,8.64,-7.7,-6.6
51,FC Winterthur - FC Wil 1900,"09/12/2016, 17:45",20.0,37.0,43.0,3.27,3.60,2.24,3:0,0.65,1.33,0.96,30.5,27.7,44.6,-10.,9.23,-1.6
52,Jong Ajax Amsterdam - Achilles ´29,"09/12/2016, 18:00",69.0,13.0,18.0,1.47,5.16,6.73,7:1,1.01,0.67,1.21,67.9,19.3,14.8,1.07,-6.3,3.14
53,Southampton FC - Reading FC,"09/12/2016, 18:00",67.0,16.0,17.0,1.89,4.19,3.78,3:1,1.26,0.67,0.64,52.8,23.8,26.4,14.1,-7.8,-9.4
54,West Bromwich Albion - Brighton & Hove Albion,"09/12/2016, 18:00",67.0,16.0,16.0,1.83,4.14,4.12,1:0,1.23,0.66,0.65,54.4,24.1,24.2,12.5,-8.1,-8.2
55,1. FC Nürnberg - TSV 1860 München,"09/12/2016, 18:15",52.0,29.0,19.0,2.30,3.62,3.53,1:2,1.20,1.05,0.67,43.2,27.5,28.2,8.70,1.41,-9.2
56,Racing Strasbourg - ES Troyes AC,"09/12/2016, 18:30",42.0,40.0,17.0,1.89,3.52,4.81,2:0,0.79,1.41,0.81,52.8,28.3,20.7,-10.,11.6,-3.7
57,Virtus Entella - Pisa Calcio,"09/12/2016, 18:30",43.0,39.0,18.0,1.95,3.43,4.58,0:0,0.84,1.33,0.82,51.0,29.1,21.8,-8.0,9.84,-3.8
58,Deportivo Riestra - Uai Urquiza,"09/12/2016, 18:30",27.0,35.0,38.0,2.32,3.22,3.45,1:4,0.62,1.12,1.31,43.0,31.0,28.9,-16.,3.98,9.05
59,Heart of Midlothian - Kilmarnock,"09/12/2016, 18:30",64.0,16.0,20.0,2.03,4.09,3.28,0:1,1.30,0.65,0.65,49.0,24.3,30.4,14.9,-8.3,-10.
60,Empoli FC - FC Crotone,"09/12/2016, 18:45",47.0,34.0,20.0,1.76,4.06,5.86,2:1,0.83,1.38,1.17,56.5,24.6,17.0,-9.5,9.37,2.95
61,Dundalk FC - Finn Harps FC,"09/12/2016, 18:45",73.0,13.0,14.0,1.19,7.00,26.4,2:0,0.86,0.91,3.69,83.9,14.2,3.78,-10.,-1.2,10.2
62,CD Feirense - CD Tondela,"09/12/2016, 19:00",32.0,47.0,21.0,2.55,3.22,3.46,2:1,0.81,1.51,0.72,39.1,31.0,28.8,-7.1,15.9,-7.8
63,Sunderland AFC - Everton FC,"09/12/2016, 19:00",23.0,28.0,49.0,3.91,3.63,2.22,0:3,0.89,1.01,1.09,25.5,27.4,44.8,-2.5,0.51,4.15
64,Atlético FC - Universitario de Popayán,"09/12/2016, 20:30",20.0,47.0,33.0,3.20,3.11,2.45,0:1,0.64,1.46,0.81,31.2,32.0,40.6,-11.,14.9,-7.6
